,US/TH one-model stockcap5 penalty0.02 assets50 IT segment cap 25% + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 IT and TH segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US and TH segments cap 25% each + daily exposure
2017-10-16,10854.400091666468,10854.400093363422,10854.400075529471,10854.400091213956
2017-10-17,10843.29095835029,10843.29096136919,10843.290944351882,10843.290958720505
2017-10-18,10821.564759191599,10821.564759739309,10821.564749768444,10821.564758596647
2017-10-19,10799.482240155792,10799.482238285442,10799.482231058626,10799.482236796046
2017-10-20,10888.277177897193,10888.277182540398,10888.277165526064,10888.277175742465
2017-10-21,10891.926841700402,10891.926846345164,10891.926829325128,10891.92683954495
2017-10-22,10887.740941198059,10887.740945841037,10887.740928827541,10887.740939043435
2017-10-23,10880.000415871218,10880.000420510894,10880.000403509495,10880.000413718128
2017-10-24,10882.764957265732,10882.764966353017,10882.76494333496,10882.764953681193
2017-10-25,10957.941525879394,10957.941538298499,10957.941513947993,10957.941522777857
2017-10-26,10959.558983590621,10959.55899601156,10959.558971657461,10959.558980488626
2017-10-27,11024.730405300976,11024.730417048297,11024.730385180414,11024.730398788111
2017-10-28,11019.426760475239,11019.426772216908,11019.426740364357,11019.426753965507
2017-10-29,11096.188090236617,11096.18810206008,11096.188069985643,11096.188083681538
2017-10-30,11052.400724290963,11052.400736201833,11052.400706110522,11052.400718359777
2017-10-31,11136.137858734797,11136.137870521768,11136.137844805324,11136.137851748423
2017-11-01,11180.924588117243,11180.924598227542,11180.924570520649,11180.924575802606
2017-11-02,11190.738799353134,11190.738814895529,11190.738777111615,11190.738791942918
2017-11-03,11230.389101202521,11230.389118568228,11230.389085063996,11230.389094742923
2017-11-04,11257.218040953207,11257.218058360402,11257.218024776132,11257.218034478177
2017-11-05,11261.406724609447,11261.406742023119,11261.40670842635,11261.406718132006
2017-11-06,11266.00032535558,11266.000341920779,11266.000310074765,11266.000323140534
2017-11-07,11184.72959720552,11184.72960439392,11184.729581165278,11184.729588187462
2017-11-08,11232.272713079787,11232.272701311518,11232.27267862631,11232.272684449028
2017-11-09,11143.703453446671,11143.703450367739,11143.7034207432,11143.703432028906
2017-11-10,11026.597296532946,11026.59729023697,11026.597268419431,11026.597273197067
2017-11-11,10983.188271776493,10983.188265505301,10983.188243773653,10983.18824853248
2017-11-12,10912.784634384097,10912.784628153104,10912.78460656076,10912.784611289082
2017-11-13,11159.726043808138,11159.72604675224,11159.726030667358,11159.726028778274
2017-11-14,11201.392339021138,11201.39234885418,11201.392332274134,11201.392335570525
2017-11-15,11242.640931536303,11242.640952984844,11242.64093075738,11242.640937708078
2017-11-16,11418.141956628306,11418.141972298628,11418.14195323673,11418.141961654806
2017-11-17,11338.179727238292,11338.179748611714,11338.179725409153,11338.179737941118
2017-11-18,11350.116477371006,11350.116498766927,11350.116475539939,11350.1164880851
2017-11-19,11386.007846557466,11386.007868021046,11386.00784472061,11386.007857305438
2017-11-20,11456.60202720161,11456.602063412949,11456.6020328698,11456.602053008994
2017-11-21,11492.083097663735,11492.083111789907,11492.083095380896,11492.08310359511
2017-11-22,11529.250856964009,11529.250869092619,11529.250845893212,11529.25085925638
2017-11-23,11420.037118005654,11420.037131068504,11420.037110623896,11420.037123296634
2017-11-24,11356.914697928145,11356.914709329845,11356.914692589504,11356.91470562564
2017-11-25,11430.836412922918,11430.836424398833,11430.836407549532,11430.836420670517
2017-11-26,11501.004506464586,11501.004518010945,11501.004501058216,11501.004514259743
2017-11-27,11585.981126709074,11585.981142387182,11585.981118087815,11585.981133110523
2017-11-28,11682.883656033731,11682.883666831627,11682.883635111599,11682.883655574113
2017-11-29,11427.982549142622,11427.982545686786,11427.982520768026,11427.982532558168
2017-11-30,11491.107078722966,11491.107074445408,11491.107049988601,11491.107060174287
2017-12-01,11520.64053591773,11520.640531629178,11520.640507109514,11520.640517321379
2017-12-02,11531.03216328797,11531.032158995551,11531.03213445377,11531.032144674844
2017-12-03,11556.916813328327,11556.916809026272,11556.9167844294,11556.91679467342
2017-12-04,11522.701271987115,11522.701267697794,11522.701243173744,11522.701253387437
2017-12-05,11518.973156247317,11518.973151959384,11518.973127443269,11518.973137653658
2017-12-06,11761.939823636894,11761.939819258521,11761.939794225294,11761.939804651045
2017-12-07,12120.850329708896,12120.850325196923,12120.850299399819,12120.850310143704
2017-12-08,12077.219882195672,12077.21987769994,12077.219851995695,12077.21986270091
2017-12-09,11975.817114063828,11975.817109605841,11975.817084117414,11975.817094732745
2017-12-10,11997.68860607426,11997.68860160813,11997.688576073153,11997.68858670787
2017-12-11,12137.883365461783,12137.883360943466,12137.88333511011,12137.883345869095
2017-12-12,12098.211234025197,12098.211229521647,12098.211203772726,12098.211214496547
2017-12-13,12062.752609106788,12062.752604616438,12062.752578942984,12062.752589635375
2017-12-14,12077.270594025724,12077.27058952997,12077.270563825616,12077.270574530876
2017-12-15,12261.136076595853,12261.136072031655,12261.136045935975,12261.136056804213
2017-12-16,12385.119177312723,12385.119172702372,12385.11914634282,12385.119157320953
2017-12-17,12362.467292588562,12362.467287986645,12362.467261675301,12362.467272633357
2017-12-18,12462.693267568724,12462.693262929497,12462.693236404843,12462.693247451736
2017-12-19,12439.11045858188,12439.11045395143,12439.110427476968,12439.110438502958
2017-12-20,12391.21254706489,12391.212542452271,12391.21251607975,12391.212527063284
2017-12-21,12315.284485216556,12315.2844806322,12315.284454421277,12315.284465337512
2017-12-22,12178.56951974499,12178.569515211522,12178.569489291573,12178.569500086624
2017-12-23,12254.942053383744,12254.94204882185,12254.942022739357,12254.942033602103
2017-12-24,12190.462511332225,12190.462506794333,12190.462480849073,12190.462491654665
2017-12-25,12266.590924705713,12266.590920139486,12266.5908940322,12266.590904905272
2017-12-26,12453.240773600068,12453.240768964362,12453.240742459826,12453.240753498343
2017-12-27,12431.431060500216,12431.431055872628,12431.431029414509,12431.431040433694
2017-12-28,12305.442376184352,12305.44237160366,12305.442345413687,12305.442356321199
2017-12-29,12261.789747080029,12261.789742515588,12261.78971641852,12261.78972728734
2017-12-30,12119.22830925451,12119.228304743136,12119.228278949486,12119.228289691939
2017-12-31,12231.90396958226,12231.903965028947,12231.903938995485,12231.903949837815
2018-01-01,11886.158983374014,11886.158978949406,11886.1589536518,11886.158964187665
2018-01-02,12383.768015939526,12383.768011329685,12383.767984973005,12383.76799594995
2018-01-03,12371.898836557993,12371.89883195257,12371.898805621151,12371.898816587574
2018-01-04,12422.547021452123,12422.547016827846,12422.546990388631,12422.547001399951
2018-01-05,12599.977141601792,12599.977136911468,12599.977110094624,12599.977121263215
2018-01-06,12607.025523777449,12607.025519084502,12607.025492252656,12607.025503427496
2018-01-07,12531.54302529356,12531.543020628711,12531.542993957517,12531.543005065449
2018-01-08,12405.632586164937,12405.632581546957,12405.632555143742,12405.632566140068
2018-01-09,12364.75909862571,12364.759094022944,12364.759067706722,12364.759078666817
2018-01-10,12438.922684173203,12438.922679542831,12438.922653068765,12438.922664094598
2018-01-11,12359.456124768729,12359.456120167937,12359.456093863,12359.456104818395
2018-01-12,12412.033280923722,12412.03327630336,12412.033249886521,12412.03326088852
2018-01-13,12412.033280923722,12412.03327630336,12412.033249886521,12412.03326088852
2018-01-14,12412.033280923722,12412.03327630336,12412.033249886521,12412.03326088852
2018-01-15,12380.267363878305,12380.267359269768,12380.267332920537,12380.26734389438
2018-01-16,12350.551960955947,12350.551956358471,12350.551930072485,12350.551941019987
2018-01-17,12435.763557550368,12435.763552921171,12435.763526453828,12435.763537476862
2018-01-18,12430.8059343611,12430.80592973375,12430.805903276956,12430.805914295595
2018-01-19,12472.563261968411,12472.563257325517,12472.563230779851,12472.563241835504
2018-01-20,12472.563261968411,12472.563257325517,12472.563230779851,12472.563241835504
2018-01-21,12472.563261968411,12472.563257325517,12472.563230779851,12472.563241835504
2018-01-22,12549.15767035421,12549.157665682804,12549.15763897412,12549.157650097666
2018-01-23,12529.801294836589,12529.801290172387,12529.8012635049,12529.801274611287
2018-01-24,12569.944271029408,12569.944266350263,12569.944239597338,12569.944250739309
2018-01-25,12499.819029050332,12499.819024397291,12499.818997793616,12499.819008873428
2018-01-26,12534.281979638392,12534.281974972524,12534.2819482955,12534.28195940586
2018-01-27,12534.281979638392,12534.281974972524,12534.2819482955,12534.28195940586
2018-01-28,12534.281979638392,12534.281974972524,12534.2819482955,12534.28195940586
2018-01-29,12412.54446330776,12412.544458687207,12412.544432269282,12412.544443271734
2018-01-30,12321.306471342526,12321.306466755937,12321.306440532195,12321.306451453775
2018-01-31,12354.988181367053,12354.988176767925,12354.988150472496,12354.988161423931
2018-02-01,12259.39872963161,12259.398725068064,12259.398698976082,12259.398709842788
2018-02-02,12078.366740657544,12078.36673616139,12078.3667104547,12078.366721160937
2018-02-03,12078.366740657544,12078.36673616139,12078.3667104547,12078.366721160937
2018-02-04,12078.366740657544,12078.36673616139,12078.3667104547,12078.366721160937
2018-02-05,11628.270073593083,11628.270069264474,11628.270044515737,11628.27005482301
2018-02-06,11847.970028551399,11847.970024141008,11847.969998924678,11847.970009426692
2018-02-07,11820.274061989705,11820.274057589624,11820.27403243224,11820.274042909707
2018-02-08,11515.323061388524,11515.32305710196,11515.323032593611,11515.32304280077
2018-02-09,11729.314672235549,11729.314667869327,11729.314642905534,11729.314653302372
2018-02-10,11729.314672235549,11729.314667869327,11729.314642905534,11729.314653302372
2018-02-11,11729.314672235549,11729.314667869327,11729.314642905534,11729.314653302372
2018-02-12,11880.787644145734,11880.787639723127,11880.787614436951,11880.787624968052
2018-02-13,11853.3366906301,11853.33668621771,11853.336660989959,11853.336671496729
2018-02-14,11924.630306342558,11924.63030190363,11924.630276524143,11924.630287094107
2018-02-15,12047.347421279168,12047.347416794557,12047.34739115389,12047.347401832629
2018-02-16,12084.216276313826,12084.216271815492,12084.216246096354,12084.216256807775
2018-02-17,12084.216276313826,12084.216271815492,12084.216246096354,12084.216256807775
2018-02-18,12084.216276313826,12084.216271815492,12084.216246096354,12084.216256807775
2018-02-19,12028.982148681445,12028.982144203672,12028.98211860209,12028.982129264552
2018-02-20,12040.702639251396,12040.702634769259,12040.702609142732,12040.702619815584
2018-02-21,12018.19413422302,12018.194129749261,12018.194104170641,12018.19411482354
2018-02-22,11927.005454361084,11927.005449921271,11927.00542453673,11927.005435108798
2018-02-23,12151.372630451728,12151.372625928394,12151.372600066326,12151.372610837272
2018-02-24,12151.372630451728,12151.372625928394,12151.372600066326,12151.372610837272
2018-02-25,12151.372630451728,12151.372625928394,12151.372600066326,12151.372610837272
2018-02-26,12357.701176070374,12357.701171470237,12357.701145169034,12357.70115612287
2018-02-27,12184.888260050537,12184.88825551473,12184.88822958133,12184.888240381986
2018-02-28,12101.37939221059,12101.379387705869,12101.379361950203,12101.379372676838
2018-03-01,11951.645274658578,11951.645270209594,11951.645244772611,11951.645255366524
2018-03-02,11913.564511103183,11913.564505452405,11913.564481442867,11913.564492229047
2018-03-03,11913.564511103183,11913.564505452405,11913.564481442867,11913.564492229047
2018-03-04,11913.564511103183,11913.564505452405,11913.564481442867,11913.564492229047
2018-03-05,12001.17856815642,12001.178561637325,12001.178537912638,12001.178549092345
2018-03-06,11965.919971054938,11965.919962356249,11965.919941988408,11965.919952518436
2018-03-07,11910.849466512544,11910.84945821078,11910.849437442228,11910.849447786399
2018-03-08,11888.78753362218,11888.787525239568,11888.787504984557,11888.787515195909
2018-03-09,12007.956807863126,12007.95679815062,12007.956778817004,12007.956789626165
2018-03-10,12007.956807863126,12007.95679815062,12007.956778817004,12007.956789626165
2018-03-11,12007.956807863126,12007.95679815062,12007.956778817004,12007.956789626165
2018-03-12,12077.682268773578,12077.682258697641,12077.682240644523,12077.682250432288
2018-03-13,12118.065750828482,12118.065741979377,12118.065721535024,12118.065732063287
2018-03-14,12076.473889447554,12076.473881132175,12076.473860759927,12076.473870602615
2018-03-15,12068.26303168963,12068.263023555804,12068.263002604235,12068.263013148995
2018-03-16,12061.061747883594,12061.061739117291,12061.061718658848,12061.061729757028
2018-03-17,12061.061747883594,12061.061739117291,12061.061718658848,12061.061729757028
2018-03-18,12061.061747883594,12061.061739117291,12061.061718658848,12061.061729757028
2018-03-19,11918.525418593235,11918.525410655322,11918.525389606066,11918.525400463852
2018-03-20,11976.43324248007,11976.433234062317,11976.433212731536,11976.433224328408
2018-03-21,11967.943239260716,11967.943230940597,11967.943210219295,11967.943220951662
2018-03-22,11722.890310620638,11722.89030269222,11722.890281908793,11722.890292766213
2018-03-23,11505.197819839896,11505.19781193251,11505.197791532626,11505.197802385253
2018-03-24,11505.197819839896,11505.19781193251,11505.197791532626,11505.197802385253
2018-03-25,11505.197819839896,11505.19781193251,11505.197791532626,11505.197802385253
2018-03-26,11806.170429797385,11806.170422173893,11806.17040149155,11806.170411782548
2018-03-27,11500.090008111743,11500.090001366494,11500.089980571864,11500.089990252765
2018-03-28,11343.010860283817,11343.010852967656,11343.010833071612,11343.010842765874
2018-03-29,11513.751954375348,11513.751947828272,11513.751926925575,11513.751936470613
2018-03-30,11501.352048007997,11501.35204084258,11501.352020486478,11501.352030087988
2018-03-31,11501.352048007997,11501.35204084258,11501.352020486478,11501.352030087988
2018-04-01,11501.352048007997,11501.35204084258,11501.352020486478,11501.352030087988
2018-04-02,11349.907804555587,11349.907797921927,11360.42321219337,11386.444490085467
2018-04-03,11385.689688960823,11385.689681904703,11390.667234846658,11379.361979047777
2018-04-04,11380.134471402242,11380.134463865565,11379.913099184772,11343.011079940374
2018-04-05,11398.055677242348,11398.055669726078,11397.379321677921,11362.478661242727
2018-04-06,11255.88210917185,11255.882101766818,11257.560347227958,11240.987698291605
2018-04-07,11255.88210917185,11255.882101766818,11257.560347227958,11240.987698291605
2018-04-08,11255.88210917185,11255.882101766818,11257.560347227958,11240.987698291605
2018-04-09,11294.49472345755,11294.494716017563,11295.90512841496,11276.041411422399
2018-04-10,11441.08995280048,11441.089945249822,11440.981437052675,11408.78251962461
2018-04-11,11430.49035827074,11430.490350985332,11438.486156253844,11393.70291184148
2018-04-12,11477.534440821755,11477.534433077932,11475.187503974863,11424.920664353896
2018-04-13,11475.838236462754,11475.83822872152,11474.281116657847,11429.342216220935
2018-04-14,11475.838236462754,11475.83822872152,11474.281116657847,11429.342216220935
2018-04-15,11475.838236462754,11475.83822872152,11474.281116657847,11429.342216220935
2018-04-16,11484.729604113794,11484.729596363011,11482.401152016275,11431.944560716716
2018-04-17,11644.831603368035,11644.831595489097,11635.80551659506,11591.158044808783
2018-04-18,11654.899903020607,11654.89989521656,11646.410132507972,11618.02970429317
2018-04-19,11610.775237925052,11610.775230389285,11609.294707510475,11617.459875087516
2018-04-20,11505.804850371847,11505.804842676669,11495.443579458506,11510.683153081674
2018-04-21,11505.804850371847,11505.804842676669,11495.443579458506,11510.683153081674
2018-04-22,11505.804850371847,11505.804842676669,11495.443579458506,11510.683153081674
2018-04-23,11430.737497450471,11430.737489726644,11420.373544722044,11418.94561967842
2018-04-24,11404.397764182771,11404.397756380611,11393.528765510091,11414.006109297648
2018-04-25,11385.045231879507,11385.045224125508,11373.344474875821,11387.400953043076
2018-04-26,11546.636141025125,11546.63613325162,11529.543882898619,11550.915323897194
2018-04-27,11527.366479209271,11527.366471468731,11495.422692444858,11572.286384923244
2018-04-28,11527.366479209271,11527.366471468731,11495.422692444858,11572.286384923244
2018-04-29,11527.366479209271,11527.366471468731,11495.422692444858,11572.286384923244
2018-04-30,11474.73244143875,11474.732434099029,11447.719578594495,11539.262304656222
2018-05-01,11487.166066602538,11487.166058888402,11460.12393354977,11551.766240819616
2018-05-02,11522.104602460911,11522.104591017114,11494.980220006517,11586.904636513098
2018-05-03,11542.68801795128,11542.6880077233,11515.515179728322,11607.596197811228
2018-05-04,11584.455682435466,11584.455670973184,11557.18451824301,11649.597767096078
2018-05-05,11584.455682435466,11584.455670973184,11557.18451824301,11649.597767096078
2018-05-06,11584.455682435466,11584.455670973184,11557.18451824301,11649.597767096078
2018-05-07,11624.869458340427,11624.86944295403,11597.50315539061,11690.245019448354
2018-05-08,11571.70652782529,11571.706513361158,11544.465376634587,11636.783096150952
2018-05-09,11644.774633723206,11644.774619153884,11617.3614716614,11710.262134666436
2018-05-10,11727.95894475921,11727.958930262675,11700.349957095696,11793.914067321813
2018-05-11,11706.9634006786,11706.96338623923,11679.403838982573,11772.800416422482
2018-05-12,11706.9634006786,11706.96338623923,11679.403838982573,11772.800416422482
2018-05-13,11706.9634006786,11706.96338623923,11679.403838982573,11772.800416422482
2018-05-14,11703.678681600693,11703.678667129238,11676.126852517726,11769.497263234842
2018-05-15,11650.722653820325,11650.722634745971,11623.295489423224,11716.26843927918
2018-05-16,11745.796921239324,11745.796901623458,11718.145940891924,11811.877994128852
2018-05-17,11721.83440461287,11721.834386522434,11694.239834833501,11787.77909058004
2018-05-18,11711.67727449543,11711.677256086528,11684.10661578886,11777.565172873632
2018-05-19,11711.67727449543,11711.677256086528,11684.10661578886,11777.565172873632
2018-05-20,11711.67727449543,11711.677256086528,11684.10661578886,11777.565172873632
2018-05-21,11793.91955274172,11793.919534617966,11766.155286088855,11860.269692621167
2018-05-22,11764.901935449689,11764.901916993658,11737.205979663328,11831.08922794489
2018-05-23,11797.03467429832,11797.034656202133,11769.263074284805,11863.40230489221
2018-05-24,11788.821247181466,11788.821228098675,11761.068982536452,11855.143730498237
2018-05-25,11752.496158190632,11752.49613933398,11724.82940705556,11818.614103469743
2018-05-26,11752.496158190632,11752.49613933398,11724.82940705556,11818.614103469743
2018-05-27,11752.496158190632,11752.49613933398,11724.82940705556,11818.614103469743
2018-05-28,11724.473992381567,11724.473973569879,11696.873208703728,11790.434288766297
2018-05-29,11682.724640233057,11682.724622259764,11655.222139415335,11748.449242303595
2018-05-30,11812.272039932872,11812.272022397134,11784.464569377704,11878.7247735499
2018-05-31,11737.361459893762,11737.361442321308,11709.730337609415,11803.39292318892
2018-06-01,11876.88931494742,11876.889297234124,11848.929727765897,11943.705727166092
2018-06-02,11876.88931494742,11876.889297234124,11848.929727765897,11943.705727166092
2018-06-03,11876.88931494742,11876.889297234124,11848.929727765897,11943.705727166092
2018-06-04,11945.966481805453,11945.966463945839,11917.844278890312,12013.171504864573
2018-06-05,11978.200552307208,11978.200534297206,11950.002466618345,12045.586916091414
2018-06-06,12050.334157587173,12050.334139756133,12021.96626095101,12118.126327302525
2018-06-07,11980.28292740796,11980.282910556012,11952.079939564448,12047.681007281959
2018-06-08,12071.061518273751,12071.061500874861,12042.644827005191,12138.970295407915
2018-06-09,12071.061518273751,12071.061500874861,12042.644827005191,12138.970295407915
2018-06-10,12071.061518273751,12071.061500874861,12042.644827005191,12138.970295407915
2018-06-11,12093.790386249459,12093.790368863734,12065.320188566142,12161.827030364091
2018-06-12,12097.17432232767,12097.174304265882,12068.696158462864,12165.230002946515
2018-06-13,12150.215536074953,12150.215517727442,12121.612506986548,12218.569613103882
2018-06-14,12203.620248672476,12203.620230397686,12174.891498641646,12272.274767426217
2018-06-15,12144.740763148688,12144.740745691555,12116.150622316363,12213.06404136001
2018-06-16,12144.740763148688,12144.740745691555,12116.150622316363,12213.06404136001
2018-06-17,12144.740763148688,12144.740745691555,12116.150622316363,12213.06404136001
2018-06-18,12355.66689254829,12355.666874421499,12326.58020692655,12425.176788113276
2018-06-19,12319.974625216457,12319.974607049393,12290.971963368425,12389.283724907993
2018-06-20,12370.657132586695,12370.65711392467,12341.535158185872,12440.251358981535
2018-06-21,12308.499285203623,12308.499266214865,12279.52363764873,12377.743826655475
2018-06-22,12311.54488816836,12311.544869291956,12282.56207090772,12380.806563539196
2018-06-23,12311.54488816836,12311.544869291956,12282.56207090772,12380.806563539196
2018-06-24,12311.54488816836,12311.544869291956,12282.56207090772,12380.806563539196
2018-06-25,12046.73355242734,12046.733534728497,12018.374132037037,12114.505466165101
2018-06-26,12139.289267233915,12139.289249449646,12110.711959860862,12207.581876353952
2018-06-27,12032.136988699905,12032.136971202679,12003.811930328584,12099.826785997488
2018-06-28,12131.485473936074,12131.485455624004,12102.92653760558,12199.734180322075
2018-06-29,12177.868058918159,12177.868044471392,12149.199932555313,12246.377706096651
2018-06-30,12177.868058918159,12177.868044471392,12149.199932555313,12246.377706096651
2018-07-01,12177.868058918159,12177.868044471392,12149.199932555313,12246.377706096651
2018-07-02,12197.276772101979,12197.276757514952,12168.562955357254,12265.895607740247
2018-07-03,12137.237055240845,12137.237040849619,12108.664579014956,12205.518122537944
2018-07-04,12134.184193482417,12134.184179092039,12105.618904050327,12202.448086138198
2018-07-05,12260.383243015447,12260.383228514454,12231.520866254,12329.357100075073
2018-07-06,12395.169183422982,12395.169168759981,12365.989504786294,12464.901312550546
2018-07-07,12395.169183422982,12395.169168759981,12365.989504786294,12464.901312550546
2018-07-08,12395.169183422982,12395.169168759981,12365.989504786294,12464.901312550546
2018-07-09,12457.196692242975,12457.196677512351,12427.870993592584,12527.277772664564
2018-07-10,12469.719703854435,12469.719689060888,12440.364524569373,12539.871235566374
2018-07-11,12458.903575192688,12458.903560370463,12429.573858340109,12528.994258021783
2018-07-12,12621.753011551407,12621.752996586269,12592.039928070362,12692.75984472717
2018-07-13,12550.872077143718,12550.872062186938,12521.325855676163,12621.480151791975
2018-07-14,12550.872077143718,12550.872062186938,12521.325855676163,12621.480151791975
2018-07-15,12550.872077143718,12550.872062186938,12521.325855676163,12621.480151791975
2018-07-16,12581.463447278144,12581.463432299975,12551.845210145746,12652.243621356858
2018-07-17,12565.808291481853,12565.808276410804,12536.226908418035,12636.500393448121
2018-07-18,12571.167299676272,12571.167284456807,12541.573300880098,12641.88954994265
2018-07-19,12483.184457075295,12483.184441695159,12453.79758018562,12553.411737555412
2018-07-20,12484.276887475236,12484.276872398386,12454.887438876573,12554.510314002508
2018-07-21,12487.770393841278,12487.770378592737,12458.372721119847,12558.023473795205
2018-07-22,12487.727877701474,12487.727862455027,12458.330305068012,12557.98071847226
2018-07-23,12486.090635637443,12486.090619638057,12456.696917263376,12556.33426493376
2018-07-24,12559.28965356571,12559.28963568878,12529.723616138303,12629.945080472095
2018-07-25,12603.997218005137,12603.997200689966,12574.325933739736,12674.904159132253
2018-07-26,12666.679126320905,12666.679109444223,12636.860281508816,12737.938700740067
2018-07-27,12641.140993916932,12641.140976473142,12611.38226885678,12712.256896574489
2018-07-28,12642.468072794172,12642.468055284933,12612.70622363506,12713.591441202138
2018-07-29,12643.750388701485,12643.750371128997,12613.98552082068,12714.880971036717
2018-07-30,12508.722863051014,12508.722845751294,12479.275865765381,12579.093814331105
2018-07-31,12465.803695678767,12465.803679416571,12436.45773513517,12535.933195424217
2018-08-01,12431.627292496047,12433.894610603415,12402.36178720458,12503.84461411354
2018-08-02,12402.110716657635,12402.838660975201,12372.914696839474,12472.61395142449
2018-08-03,12491.275902201214,12495.834246273182,12461.869977102919,12566.13270679281
2018-08-04,12423.809071412534,12428.342795339166,12394.56197112832,12498.261565715231
2018-08-05,12430.103231747999,12434.639252553561,12400.841314273865,12504.593445234386
2018-08-06,12436.633603728356,12442.272202071828,12407.35631299445,12512.269335831239
2018-08-07,12509.278179266661,12507.55713790006,12479.82987470168,12577.921548496968
2018-08-08,12435.687251200592,12449.789680197018,12406.412188291271,12519.829105421632
2018-08-09,12425.06311507436,12437.618750231177,12395.813062624627,12507.589704826072
2018-08-10,12388.388828459405,12384.992959933961,12359.225111571683,12454.667854900616
2018-08-11,12388.388828459405,12384.992959933961,12359.225111571683,12454.667854900616
2018-08-12,12388.388828459405,12384.992959933961,12359.225111571683,12454.667854900616
2018-08-13,12412.363934860989,12396.183660846404,12383.143777767431,12465.92151191753
2018-08-14,12480.5232295631,12471.865557043742,12451.142617514382,12542.02917566964
2018-08-15,12376.317675321794,12356.533098903328,12347.182375341023,12426.047885758939
2018-08-16,12449.455800075366,12429.57672275849,12420.148324390913,12499.50243490381
2018-08-17,12421.286908021144,12398.622965524644,12392.045745204676,12468.374539518165
2018-08-18,12421.286908021144,12398.622965524644,12392.045745204676,12468.374539518165
2018-08-19,12421.286908021144,12398.622965524644,12392.045745204676,12468.374539518165
2018-08-20,12441.669292839277,12424.939675806983,12412.380147503969,12494.83930107762
2018-08-21,12404.627528035478,12395.643136281025,12375.425583348837,12465.37794649517
2018-08-22,12339.555718922578,12328.51381942509,12310.506960888746,12397.87097677207
2018-08-23,12359.350783238888,12348.753533293575,12330.255425307403,12418.224554244878
2018-08-24,12530.625016796825,12518.09527404068,12501.126459278468,12588.518969574698
2018-08-25,12530.625016796825,12518.09527404068,12501.126459278468,12588.518969574698
2018-08-26,12530.625016796825,12518.09527404068,12501.126459278468,12588.518969574698
2018-08-27,12512.491164373405,12509.684086693356,12483.035296065525,12580.060462976015
2018-08-28,12505.847041205478,12503.222203966936,12476.406813940974,12573.562227301982
2018-08-29,12593.726830886755,12588.936938572188,12564.079724314386,12659.759171719546
2018-08-30,12575.86343851922,12560.057584650054,12546.258384462708,12630.717349723533
2018-08-31,12617.17090148868,12601.015419290956,12587.468604830885,12671.905602971527
2018-09-01,12645.079841589031,12628.888623774466,12615.31184402057,12699.935615182023
2018-09-02,12659.04998320412,12642.840877514696,12629.249098287628,12713.966360837188
2018-09-03,12662.253308064472,12646.040100721977,12632.44488214643,12717.183582079808
2018-09-04,12717.339500493807,12701.055758431923,12687.568443979808,12772.676913930694
2018-09-05,12652.671483748903,12636.470545106931,12622.983530373735,12707.65876338349
2018-09-06,12581.71443226118,12565.604349718456,12552.13734406894,12636.337339394053
2018-09-07,12575.025620569275,12558.924102565097,12545.490804446876,12629.646214652608
2018-09-08,12575.025620569275,12558.924102565097,12545.490804446876,12629.646214652608
2018-09-09,12575.025620569275,12558.924102565097,12545.490804446876,12629.646214652608
2018-09-10,12669.94485468374,12653.721798500514,12640.258337055067,12725.049449831107
2018-09-11,12702.67700480404,12686.41203744758,12672.79621663037,12757.80559414922
2018-09-12,12729.823706228954,12713.523979483956,12699.77366030419,12784.964003049776
2018-09-13,12760.343965459726,12744.005159535945,12730.192081330351,12815.586471463757
2018-09-14,12777.827973116364,12761.466779772489,12747.755685088889,12833.267892260214
2018-09-15,12777.827973116364,12761.466779772489,12747.755685088889,12833.267892260214
2018-09-16,12777.827973116364,12761.466779772489,12747.755685088889,12833.267892260214
2018-09-17,12716.34926430771,12700.066790629433,12686.374993636033,12771.475457858542
2018-09-18,12768.114848298052,12751.766091953445,12738.08245883939,12823.529777813419
2018-09-19,12737.414527334453,12721.105079559527,12749.912396752672,12835.439071223273
2018-09-20,12722.988066241434,12706.69709115581,12763.371006383753,12848.987961466768
2018-09-21,12718.582002467212,12702.296667909213,12741.291832018846,12826.76067951905
2018-09-22,12716.132648926416,12699.850450609694,12738.838105002971,12824.290492851916
2018-09-23,12713.98552340991,12697.70607435072,12736.687145658567,12822.125104828017
2018-09-24,12716.569246482353,12700.286492065561,12729.731161250484,12815.122459547825
2018-09-25,12711.646613892108,12695.370162563539,12719.282578723729,12804.603787744543
2018-09-26,12722.680671631675,12706.390091583191,12747.528129747938,12833.038810492892
2018-09-27,12782.857731453243,12766.49009601741,12820.715465491347,12906.717088394407
2018-09-28,12882.142081155747,12865.647320463118,12957.551027621896,13044.470546261186
2018-09-29,12873.96585741048,12857.481565850483,12949.326942238804,13036.191293544294
2018-09-30,12878.56792790554,12862.077743688018,12953.955952142343,13040.851354941418
2018-10-01,12845.125142715606,12828.677779677919,12920.317400970154,13006.987155502113
2018-10-02,12805.439171791182,12789.042624416517,12880.399117963,12966.801100146662
2018-10-03,12809.059948314713,12792.658764614143,12884.041089637252,12970.46750208697
2018-10-04,12779.5459898,12763.182596661638,12854.354363542148,12940.581636642677
